Time,Position,Percentage,Lots,Number
2024-01-29 17:57:56.409760,Short,33.0,6278.17,22703.0
2024-01-29 17:57:56.409760,Long,67.0,12759.5,50866.0
2024-01-29 17:58:02.568785,Short,33.0,6278.17,22703.0
2024-01-29 17:58:02.568785,Long,67.0,12759.5,50866.0
2024-01-29 17:58:09.088217,Short,33.0,6278.17,22703.0
2024-01-29 17:58:09.088217,Long,67.0,12759.5,50866.0
2024-01-29 17:58:15.263798,Short,33.0,6278.17,22703.0
2024-01-29 17:58:15.263798,Long,67.0,12759.5,50866.0
2024-01-29 17:58:21.440847,Short,33.0,6278.17,22703.0
2024-01-29 17:58:21.440847,Long,67.0,12759.5,50866.0
2024-01-29 17:58:27.599576,Short,33.0,6278.03,22703.0
2024-01-29 17:58:27.599576,Long,67.0,12743.3,50869.0
2024-01-29 17:58:33.718027,Short,33.0,6278.03,22703.0
2024-01-29 17:58:33.718027,Long,67.0,12743.3,50869.0
2024-01-29 17:58:40.020258,Short,33.0,6278.03,22703.0
2024-01-29 17:58:40.020258,Long,67.0,12743.3,50869.0
2024-01-29 17:58:46.103135,Short,33.0,6278.03,22703.0
2024-01-29 17:58:46.103135,Long,67.0,12743.3,50869.0
2024-01-29 17:58:52.366101,Short,33.0,6278.03,22703.0
2024-01-29 17:58:52.366101,Long,67.0,12743.3,50869.0
2024-01-29 17:58:58.464700,Short,33.0,6278.03,22703.0
2024-01-29 17:58:58.464700,Long,67.0,12743.3,50869.0
2024-01-29 17:59:04.643146,Short,33.0,6278.03,22703.0
2024-01-29 17:59:04.643146,Long,67.0,12743.3,50869.0
2024-01-29 17:59:10.753212,Short,33.0,6278.03,22703.0
2024-01-29 17:59:10.753212,Long,67.0,12743.3,50869.0
2024-01-29 17:59:16.858275,Short,33.0,6278.03,22703.0
2024-01-29 17:59:16.858275,Long,67.0,12743.3,50869.0
2024-01-29 17:59:23.007310,Short,33.0,6278.03,22703.0
2024-01-29 17:59:23.007310,Long,67.0,12743.3,50869.0
2024-01-29 17:59:29.160929,Short,33.0,6277.81,22691.0
2024-01-29 17:59:29.160929,Long,67.0,12743.0,50872.0
2024-01-29 17:59:35.561215,Short,33.0,6277.81,22691.0
2024-01-29 17:59:35.561215,Long,67.0,12743.0,50872.0
2024-01-29 17:59:41.730160,Short,33.0,6277.81,22691.0
2024-01-29 17:59:41.730160,Long,67.0,12743.0,50872.0
2024-01-29 17:59:47.992481,Short,33.0,6277.81,22691.0
2024-01-29 17:59:47.992481,Long,67.0,12743.0,50872.0
2024-01-29 17:59:54.598129,Short,33.0,6277.81,22691.0
2024-01-29 17:59:54.598129,Long,67.0,12743.0,50872.0
2024-01-29 18:00:01.250929,Short,33.0,6277.81,22691.0
2024-01-29 18:00:01.250929,Long,67.0,12743.0,50872.0
2024-01-29 18:00:07.457029,Short,33.0,6277.81,22691.0
2024-01-29 18:00:07.457029,Long,67.0,12743.0,50872.0
2024-01-29 18:00:13.598752,Short,33.0,6277.81,22691.0
2024-01-29 18:00:13.598752,Long,67.0,12743.0,50872.0
2024-01-29 18:00:19.742700,Short,33.0,6277.81,22691.0
2024-01-29 18:00:19.742700,Long,67.0,12743.0,50872.0
2024-01-29 18:00:25.911892,Short,33.0,6277.81,22691.0
2024-01-29 18:00:25.911892,Long,67.0,12743.0,50872.0
2024-01-29 18:00:32.006698,Short,33.0,6277.63,22687.0
2024-01-29 18:00:32.006698,Long,67.0,12740.28,50876.0
2024-01-29 18:00:38.160068,Short,33.0,6277.63,22687.0
2024-01-29 18:00:38.160068,Long,67.0,12740.28,50876.0
2024-01-29 18:00:44.315787,Short,33.0,6277.63,22687.0
2024-01-29 18:00:44.315787,Long,67.0,12740.28,50876.0
2024-01-29 18:00:51.390077,Short,33.0,6277.63,22687.0
2024-01-29 18:00:51.390077,Long,67.0,12740.28,50876.0
2024-01-29 18:00:57.707035,Short,33.0,6277.63,22687.0
2024-01-29 18:00:57.707035,Long,67.0,12740.28,50876.0
2024-01-29 18:01:03.940100,Short,33.0,6277.63,22687.0
2024-01-29 18:01:03.940100,Long,67.0,12740.28,50876.0
2024-01-29 18:01:10.170956,Short,33.0,6277.63,22687.0
2024-01-29 18:01:10.170956,Long,67.0,12740.28,50876.0
2024-01-29 18:01:16.509929,Short,33.0,6277.63,22687.0
2024-01-29 18:01:16.509929,Long,67.0,12740.28,50876.0
2024-01-29 18:01:22.708615,Short,33.0,6277.63,22687.0
2024-01-29 18:01:22.708615,Long,67.0,12740.28,50876.0
2024-01-29 18:01:29.018100,Short,33.0,6277.63,22687.0
2024-01-29 18:01:29.018100,Long,67.0,12740.28,50876.0
2024-01-29 18:01:35.442718,Short,33.0,6277.58,22686.0
2024-01-29 18:01:35.442718,Long,67.0,12743.84,50896.0
2024-01-29 18:01:41.705291,Short,33.0,6277.58,22686.0
2024-01-29 18:01:41.705291,Long,67.0,12743.84,50896.0
2024-01-29 18:01:47.900420,Short,33.0,6277.58,22686.0
2024-01-29 18:01:47.900420,Long,67.0,12743.84,50896.0
2024-01-29 18:01:54.015943,Short,33.0,6277.58,22686.0
2024-01-29 18:01:54.015943,Long,67.0,12743.84,50896.0
2024-01-29 18:02:01.140135,Short,33.0,6277.58,22686.0
2024-01-29 18:02:01.140135,Long,67.0,12743.84,50896.0
2024-01-29 18:02:07.235792,Short,33.0,6277.58,22686.0
2024-01-29 18:02:07.235792,Long,67.0,12743.84,50896.0
2024-01-29 18:02:13.490452,Short,33.0,6277.58,22686.0
2024-01-29 18:02:13.490452,Long,67.0,12743.84,50896.0
2024-01-29 18:02:19.652625,Short,33.0,6277.58,22686.0
2024-01-29 18:02:19.652625,Long,67.0,12743.84,50896.0
2024-01-29 18:02:25.741997,Short,33.0,6277.58,22686.0
2024-01-29 18:02:25.741997,Long,67.0,12743.84,50896.0
2024-01-29 18:02:31.884773,Short,33.0,6273.74,22667.0
2024-01-29 18:02:31.884773,Long,67.0,12717.23,50895.0
2024-01-29 18:02:38.022001,Short,33.0,6273.74,22667.0
2024-01-29 18:02:38.022001,Long,67.0,12717.23,50895.0
2024-01-29 18:02:44.240817,Short,33.0,6273.74,22667.0
2024-01-29 18:02:44.240817,Long,67.0,12717.23,50895.0
2024-01-29 18:02:50.489599,Short,33.0,6273.74,22667.0
2024-01-29 18:02:50.489599,Long,67.0,12717.23,50895.0
2024-01-29 18:02:56.618600,Short,33.0,6273.74,22667.0
2024-01-29 18:02:56.618600,Long,67.0,12717.23,50895.0
2024-01-29 18:03:03.187582,Short,33.0,6273.74,22667.0
2024-01-29 18:03:03.187582,Long,67.0,12717.23,50895.0
2024-01-29 18:03:09.476840,Short,33.0,6273.74,22667.0
2024-01-29 18:03:09.476840,Long,67.0,12717.23,50895.0
2024-01-29 18:03:15.662792,Short,33.0,6273.74,22667.0
2024-01-29 18:03:15.662792,Long,67.0,12717.23,50895.0
2024-01-29 18:03:21.984363,Short,33.0,6273.74,22667.0
2024-01-29 18:03:21.984363,Long,67.0,12717.23,50895.0
2024-01-29 18:03:28.134958,Short,33.0,6273.74,22667.0
2024-01-29 18:03:28.134958,Long,67.0,12717.23,50895.0
2024-01-29 18:03:34.236913,Short,33.0,6273.03,22651.0
2024-01-29 18:03:34.236913,Long,67.0,12703.8,50907.0
2024-01-29 18:03:40.373377,Short,33.0,6273.03,22651.0
2024-01-29 18:03:40.373377,Long,67.0,12703.8,50907.0
2024-01-29 18:03:46.472346,Short,33.0,6273.03,22651.0
2024-01-29 18:03:46.472346,Long,67.0,12703.8,50907.0
2024-01-29 18:03:52.600400,Short,33.0,6273.03,22651.0
2024-01-29 18:03:52.600400,Long,67.0,12703.8,50907.0
2024-01-29 18:03:58.805579,Short,33.0,6273.03,22651.0
2024-01-29 18:03:58.805579,Long,67.0,12703.8,50907.0
2024-01-29 18:04:05.170960,Short,33.0,6273.03,22651.0
2024-01-29 18:04:05.170960,Long,67.0,12703.8,50907.0
2024-01-29 18:04:11.232684,Short,33.0,6273.03,22651.0
2024-01-29 18:04:11.232684,Long,67.0,12703.8,50907.0
2024-01-29 18:04:17.544210,Short,33.0,6273.03,22651.0
2024-01-29 18:04:17.544210,Long,67.0,12703.8,50907.0
2024-01-29 18:04:23.816583,Short,33.0,6273.03,22651.0
2024-01-29 18:04:23.816583,Long,67.0,12703.8,50907.0
2024-01-29 18:04:29.874375,Short,33.0,6273.03,22651.0
2024-01-29 18:04:29.874375,Long,67.0,12703.8,50907.0
2024-01-29 18:04:36.111849,Short,33.0,6271.96,22634.0
2024-01-29 18:04:36.111849,Long,67.0,12700.23,50961.0
2024-01-29 18:04:42.180750,Short,33.0,6271.96,22634.0
2024-01-29 18:04:42.180750,Long,67.0,12700.23,50961.0
2024-01-29 18:04:48.361686,Short,33.0,6271.96,22634.0
2024-01-29 18:04:48.361686,Long,67.0,12700.23,50961.0
2024-01-29 18:04:54.915347,Short,33.0,6271.96,22634.0
2024-01-29 18:04:54.915347,Long,67.0,12700.23,50961.0
2024-01-29 18:05:01.116287,Short,33.0,6271.96,22634.0
2024-01-29 18:05:01.116287,Long,67.0,12700.23,50961.0
2024-01-29 18:05:07.235960,Short,33.0,6271.96,22634.0
2024-01-29 18:05:07.235960,Long,67.0,12700.23,50961.0
2024-01-29 18:05:13.392146,Short,33.0,6271.96,22634.0
2024-01-29 18:05:13.392146,Long,67.0,12700.23,50961.0
2024-01-29 18:05:19.516778,Short,33.0,6271.96,22634.0
2024-01-29 18:05:19.516778,Long,67.0,12700.23,50961.0
2024-01-29 18:05:25.582918,Short,33.0,6271.96,22634.0
2024-01-29 18:05:25.582918,Long,67.0,12700.23,50961.0
2024-01-29 18:05:31.871046,Short,33.0,6271.96,22634.0
2024-01-29 18:05:31.871046,Long,67.0,12700.23,50961.0
2024-01-29 18:05:38.271453,Short,33.0,6265.88,22623.0
2024-01-29 18:05:38.271453,Long,67.0,12710.94,50980.0
2024-01-29 18:05:44.424833,Short,33.0,6265.88,22623.0
2024-01-29 18:05:44.424833,Long,67.0,12710.94,50980.0
2024-01-29 18:05:50.777817,Short,33.0,6265.88,22623.0
2024-01-29 18:05:50.777817,Long,67.0,12710.94,50980.0
2024-01-29 18:05:56.878691,Short,33.0,6265.88,22623.0
2024-01-29 18:05:56.878691,Long,67.0,12710.94,50980.0
2024-01-29 18:06:03.204615,Short,33.0,6265.88,22623.0
2024-01-29 18:06:03.204615,Long,67.0,12710.94,50980.0
2024-01-29 18:06:09.438136,Short,33.0,6265.88,22623.0
2024-01-29 18:06:09.438136,Long,67.0,12710.94,50980.0
2024-01-29 18:06:15.624425,Short,33.0,6265.88,22623.0
2024-01-29 18:06:15.624425,Long,67.0,12710.94,50980.0
2024-01-29 18:06:21.797704,Short,33.0,6265.88,22623.0
2024-01-29 18:06:21.797704,Long,67.0,12710.94,50980.0
2024-01-29 18:06:28.148350,Short,33.0,6265.88,22623.0
2024-01-29 18:06:28.148350,Long,67.0,12710.94,50980.0
2024-01-29 18:06:34.402063,Short,33.0,6265.88,22623.0
2024-01-29 18:06:34.402063,Long,67.0,12710.94,50980.0
2024-01-29 18:06:40.655061,Short,33.0,6266.15,22615.0
2024-01-29 18:06:40.655061,Long,67.0,12712.02,50987.0
2024-01-29 18:06:46.913037,Short,33.0,6266.15,22615.0
2024-01-29 18:06:46.913037,Long,67.0,12712.02,50987.0
2024-01-29 18:06:53.325471,Short,33.0,6266.15,22615.0
2024-01-29 18:06:53.325471,Long,67.0,12712.02,50987.0
2024-01-29 18:06:59.556981,Short,33.0,6266.15,22615.0
2024-01-29 18:06:59.556981,Long,67.0,12712.02,50987.0
2024-01-29 18:07:05.820622,Short,33.0,6266.15,22615.0
2024-01-29 18:07:05.820622,Long,67.0,12712.02,50987.0
2024-01-29 18:07:11.911185,Short,33.0,6266.15,22615.0
2024-01-29 18:07:11.911185,Long,67.0,12712.02,50987.0
2024-01-29 18:07:17.984710,Short,33.0,6266.15,22615.0
2024-01-29 18:07:17.984710,Long,67.0,12712.02,50987.0
2024-01-29 18:07:24.085159,Short,33.0,6266.15,22615.0
2024-01-29 18:07:24.085159,Long,67.0,12712.02,50987.0
2024-01-29 18:07:30.219128,Short,33.0,6266.15,22615.0
2024-01-29 18:07:30.219128,Long,67.0,12712.02,50987.0
2024-01-29 18:07:36.330489,Short,33.0,6266.15,22615.0
2024-01-29 18:07:36.330489,Long,67.0,12712.02,50987.0
2024-01-29 18:07:42.440323,Short,33.0,6266.39,22592.0
2024-01-29 18:07:42.440323,Long,67.0,12710.81,51009.0
2024-01-29 18:07:48.586286,Short,33.0,6266.39,22592.0
2024-01-29 18:07:48.586286,Long,67.0,12710.81,51009.0
2024-01-29 18:07:54.686895,Short,33.0,6266.39,22592.0
2024-01-29 18:07:54.686895,Long,67.0,12710.81,51009.0
2024-01-29 18:08:00.886550,Short,33.0,6266.39,22592.0
2024-01-29 18:08:00.886550,Long,67.0,12710.81,51009.0
2024-01-29 18:08:06.984228,Short,33.0,6266.39,22592.0
2024-01-29 18:08:06.984228,Long,67.0,12710.81,51009.0
2024-01-29 18:08:13.123208,Short,33.0,6266.39,22592.0
2024-01-29 18:08:13.123208,Long,67.0,12710.81,51009.0
2024-01-29 18:08:19.434288,Short,33.0,6266.39,22592.0
2024-01-29 18:08:19.434288,Long,67.0,12710.81,51009.0
2024-01-29 18:08:26.116856,Short,33.0,6266.39,22592.0
2024-01-29 18:08:26.116856,Long,67.0,12710.81,51009.0
2024-01-29 18:08:32.687930,Short,33.0,6266.39,22592.0
2024-01-29 18:08:32.687930,Long,67.0,12710.81,51009.0
2024-01-29 18:08:39.169736,Short,33.0,6266.39,22592.0
2024-01-29 18:08:39.169736,Long,67.0,12710.81,51009.0
2024-01-29 18:08:45.297044,Short,33.0,6266.9,22565.0
2024-01-29 18:08:45.297044,Long,67.0,12694.98,51038.0
2024-01-29 18:08:51.681003,Short,33.0,6266.9,22565.0
2024-01-29 18:08:51.681003,Long,67.0,12694.98,51038.0
2024-01-29 18:08:57.816400,Short,33.0,6266.9,22565.0
2024-01-29 18:08:57.816400,Long,67.0,12694.98,51038.0
2024-01-29 18:09:03.999638,Short,33.0,6266.9,22565.0
2024-01-29 18:09:03.999638,Long,67.0,12694.98,51038.0
2024-01-29 18:09:10.166424,Short,33.0,6266.9,22565.0
2024-01-29 18:09:10.166424,Long,67.0,12694.98,51038.0
2024-01-29 18:09:16.363007,Short,33.0,6266.9,22565.0
2024-01-29 18:09:16.363007,Long,67.0,12694.98,51038.0
2024-01-29 18:09:22.584080,Short,33.0,6266.9,22565.0
2024-01-29 18:09:22.584080,Long,67.0,12694.98,51038.0
2024-01-29 18:09:28.690209,Short,33.0,6266.9,22565.0
2024-01-29 18:09:28.690209,Long,67.0,12694.98,51038.0
2024-01-29 18:09:34.928923,Short,33.0,6266.9,22565.0
2024-01-29 18:09:34.928923,Long,67.0,12694.98,51038.0
2024-01-29 18:09:41.149175,Short,33.0,6266.9,22565.0
2024-01-29 18:09:41.149175,Long,67.0,12694.98,51038.0
2024-01-29 18:09:47.845591,Short,33.0,6262.88,22549.0
2024-01-29 18:09:47.845591,Long,67.0,12677.09,51032.0
2024-01-29 18:09:56.328533,Short,33.0,6262.88,22549.0
2024-01-29 18:09:56.328533,Long,67.0,12677.09,51032.0
2024-01-29 18:10:03.308642,Short,33.0,6262.88,22549.0
2024-01-29 18:10:03.308642,Long,67.0,12677.09,51032.0
2024-01-29 18:10:09.449836,Short,33.0,6262.88,22549.0
2024-01-29 18:10:09.449836,Long,67.0,12677.09,51032.0
2024-01-29 18:10:15.759992,Short,33.0,6262.88,22549.0
2024-01-29 18:10:15.759992,Long,67.0,12677.09,51032.0
2024-01-29 18:10:21.929453,Short,33.0,6262.88,22549.0
2024-01-29 18:10:21.929453,Long,67.0,12677.09,51032.0
2024-01-29 18:10:28.446708,Short,33.0,6262.88,22549.0
2024-01-29 18:10:28.446708,Long,67.0,12677.09,51032.0
2024-01-29 18:10:34.528255,Short,33.0,6262.88,22549.0
2024-01-29 18:10:34.528255,Long,67.0,12677.09,51032.0
2024-01-29 18:10:40.644037,Short,33.0,6262.88,22549.0
2024-01-29 18:10:40.644037,Long,67.0,12677.09,51032.0
2024-01-29 18:10:46.780563,Short,33.0,6259.13,22542.0
2024-01-29 18:10:46.780563,Long,67.0,12659.94,51061.0
2024-01-29 18:10:53.089430,Short,33.0,6259.13,22542.0
2024-01-29 18:10:53.089430,Long,67.0,12659.94,51061.0
2024-01-29 18:10:59.246192,Short,33.0,6259.13,22542.0
2024-01-29 18:10:59.246192,Long,67.0,12659.94,51061.0
2024-01-29 18:11:06.056915,Short,33.0,6259.13,22542.0
2024-01-29 18:11:06.056915,Long,67.0,12659.94,51061.0
2024-01-29 18:11:12.462228,Short,33.0,6259.13,22542.0
2024-01-29 18:11:12.462228,Long,67.0,12659.94,51061.0
2024-01-29 18:11:18.691852,Short,33.0,6259.13,22542.0
2024-01-29 18:11:18.691852,Long,67.0,12659.94,51061.0
2024-01-29 18:11:24.787078,Short,33.0,6259.13,22542.0
2024-01-29 18:11:24.787078,Long,67.0,12659.94,51061.0
2024-01-29 18:11:30.890816,Short,33.0,6259.13,22542.0
2024-01-29 18:11:30.890816,Long,67.0,12659.94,51061.0
2024-01-29 18:11:37.202941,Short,33.0,6259.13,22542.0
2024-01-29 18:11:37.202941,Long,67.0,12659.94,51061.0
2024-01-29 18:11:43.481173,Short,33.0,6259.13,22542.0
2024-01-29 18:11:43.481173,Long,67.0,12659.94,51061.0
2024-01-29 18:11:49.667219,Short,33.0,6258.1,22500.0
2024-01-29 18:11:49.667219,Long,67.0,12674.85,51136.0
2024-01-29 18:11:55.822856,Short,33.0,6258.1,22500.0
2024-01-29 18:11:55.822856,Long,67.0,12674.85,51136.0
2024-01-29 18:12:01.941388,Short,33.0,6258.1,22500.0
2024-01-29 18:12:01.941388,Long,67.0,12674.85,51136.0
2024-01-29 18:12:08.142891,Short,33.0,6258.1,22500.0
2024-01-29 18:12:08.142891,Long,67.0,12674.85,51136.0
2024-01-29 18:12:14.538195,Short,33.0,6258.1,22500.0
2024-01-29 18:12:14.538195,Long,67.0,12674.85,51136.0
2024-01-29 18:12:21.169471,Short,33.0,6258.1,22500.0
2024-01-29 18:12:21.169471,Long,67.0,12674.85,51136.0
2024-01-29 18:12:27.418459,Short,33.0,6258.1,22500.0
2024-01-29 18:12:27.418459,Long,67.0,12674.85,51136.0
2024-01-29 18:12:33.521690,Short,33.0,6258.1,22500.0
2024-01-29 18:12:33.521690,Long,67.0,12674.85,51136.0
2024-01-29 18:12:39.827361,Short,33.0,6258.1,22500.0
2024-01-29 18:12:39.827361,Long,67.0,12674.85,51136.0
2024-01-29 18:12:45.899090,Short,33.0,6258.1,22500.0
2024-01-29 18:12:45.899090,Long,67.0,12674.85,51136.0
2024-01-29 18:12:52.180707,Short,33.0,6255.94,22478.0
2024-01-29 18:12:52.180707,Long,67.0,12677.39,51160.0
2024-01-29 18:12:58.395799,Short,33.0,6255.94,22478.0
2024-01-29 18:12:58.395799,Long,67.0,12677.39,51160.0
2024-01-29 18:13:05.559611,Short,33.0,6255.94,22478.0
2024-01-29 18:13:05.559611,Long,67.0,12677.39,51160.0
2024-01-29 18:13:11.960825,Short,33.0,6255.94,22478.0
2024-01-29 18:13:11.960825,Long,67.0,12677.39,51160.0
2024-01-29 18:13:18.132101,Short,33.0,6255.94,22478.0
2024-01-29 18:13:18.132101,Long,67.0,12677.39,51160.0
2024-01-29 18:13:24.399640,Short,33.0,6255.94,22478.0
2024-01-29 18:13:24.399640,Long,67.0,12677.39,51160.0
2024-01-29 18:13:30.603199,Short,33.0,6255.94,22478.0
2024-01-29 18:13:30.603199,Long,67.0,12677.39,51160.0
2024-01-29 18:13:36.885624,Short,33.0,6255.94,22478.0
2024-01-29 18:13:36.885624,Long,67.0,12677.39,51160.0
2024-01-29 18:13:43.198809,Short,33.0,6255.94,22478.0
2024-01-29 18:13:43.198809,Long,67.0,12677.39,51160.0
2024-01-29 18:13:49.577105,Short,33.0,6258.67,22469.0
2024-01-29 18:13:49.577105,Long,67.0,12681.13,51180.0
2024-01-29 18:13:55.821786,Short,33.0,6258.67,22469.0
2024-01-29 18:13:55.821786,Long,67.0,12681.13,51180.0
2024-01-29 18:14:02.246937,Short,33.0,6258.67,22469.0
2024-01-29 18:14:02.246937,Long,67.0,12681.13,51180.0
2024-01-29 18:14:08.649512,Short,33.0,6258.67,22469.0
2024-01-29 18:14:08.649512,Long,67.0,12681.13,51180.0
2024-01-29 18:14:14.804469,Short,33.0,6258.67,22469.0
2024-01-29 18:14:14.804469,Long,67.0,12681.13,51180.0
2024-01-29 18:14:20.941735,Short,33.0,6258.67,22469.0
2024-01-29 18:14:20.941735,Long,67.0,12681.13,51180.0
2024-01-29 18:14:27.241175,Short,33.0,6258.67,22469.0
2024-01-29 18:14:27.241175,Long,67.0,12681.13,51180.0
2024-01-29 18:14:33.615117,Short,33.0,6258.67,22469.0
2024-01-29 18:14:33.615117,Long,67.0,12681.13,51180.0
2024-01-29 18:14:40.066111,Short,33.0,6258.67,22469.0
2024-01-29 18:14:40.066111,Long,67.0,12681.13,51180.0
2024-01-29 18:14:46.531961,Short,33.0,6258.67,22469.0
2024-01-29 18:14:46.531961,Long,67.0,12681.13,51180.0
2024-01-29 18:14:52.763009,Short,33.0,6253.84,22411.0
2024-01-29 18:14:52.763009,Long,67.0,12691.55,51228.0
2024-01-29 18:14:59.269868,Short,33.0,6253.84,22411.0
2024-01-29 18:14:59.269868,Long,67.0,12691.55,51228.0
2024-01-29 18:15:06.351678,Short,33.0,6253.84,22411.0
2024-01-29 18:15:06.351678,Long,67.0,12691.55,51228.0
2024-01-29 18:15:12.571311,Short,33.0,6253.84,22411.0
2024-01-29 18:15:12.571311,Long,67.0,12691.55,51228.0
2024-01-29 18:15:18.943593,Short,33.0,6253.84,22411.0
2024-01-29 18:15:18.943593,Long,67.0,12691.55,51228.0
2024-01-29 18:15:26.583674,Short,33.0,6253.84,22411.0
2024-01-29 18:15:26.583674,Long,67.0,12691.55,51228.0
2024-01-29 18:15:32.855872,Short,33.0,6253.84,22411.0
2024-01-29 18:15:32.855872,Long,67.0,12691.55,51228.0
2024-01-29 18:15:39.179413,Short,33.0,6253.84,22411.0
2024-01-29 18:15:39.179413,Long,67.0,12691.55,51228.0
2024-01-29 18:15:45.669031,Short,33.0,6253.84,22411.0
2024-01-29 18:15:45.669031,Long,67.0,12691.55,51228.0
2024-01-29 18:15:51.958640,Short,33.0,6252.86,22405.0
2024-01-29 18:15:51.958640,Long,67.0,12693.96,51267.0
2024-01-29 18:15:58.150282,Short,33.0,6252.86,22405.0
2024-01-29 18:15:58.150282,Long,67.0,12693.96,51267.0
2024-01-29 18:16:04.255805,Short,33.0,6252.86,22405.0
2024-01-29 18:16:04.255805,Long,67.0,12693.96,51267.0
2024-01-29 18:16:10.422034,Short,33.0,6252.86,22405.0
2024-01-29 18:16:10.422034,Long,67.0,12693.96,51267.0
2024-01-29 18:16:16.545900,Short,33.0,6252.86,22405.0
2024-01-29 18:16:16.545900,Long,67.0,12693.96,51267.0
2024-01-29 18:16:23.234427,Short,33.0,6252.86,22405.0
2024-01-29 18:16:23.234427,Long,67.0,12693.96,51267.0
2024-01-29 18:16:29.381132,Short,33.0,6252.86,22405.0
2024-01-29 18:16:29.381132,Long,67.0,12693.96,51267.0
2024-01-29 18:16:35.537760,Short,33.0,6252.86,22405.0
2024-01-29 18:16:35.537760,Long,67.0,12693.96,51267.0
2024-01-29 18:16:41.753176,Short,33.0,6252.86,22405.0
2024-01-29 18:16:41.753176,Long,67.0,12693.96,51267.0
2024-01-29 18:16:47.917282,Short,33.0,6252.86,22405.0
2024-01-29 18:16:47.917282,Long,67.0,12693.96,51267.0
2024-01-29 18:16:54.460470,Short,33.0,6237.81,22347.0
2024-01-29 18:16:54.460470,Long,67.0,12483.13,51148.0
2024-01-29 18:17:00.823668,Short,33.0,6237.81,22347.0
2024-01-29 18:17:00.823668,Long,67.0,12483.13,51148.0
2024-01-29 18:17:07.119398,Short,33.0,6237.81,22347.0
2024-01-29 18:17:07.119398,Long,67.0,12483.13,51148.0
2024-01-29 18:17:13.259583,Short,33.0,6237.81,22347.0
2024-01-29 18:17:13.259583,Long,67.0,12483.13,51148.0
2024-01-29 18:17:19.755443,Short,33.0,6237.81,22347.0
2024-01-29 18:17:19.755443,Long,67.0,12483.13,51148.0
2024-01-29 18:17:26.227643,Short,33.0,6237.81,22347.0
2024-01-29 18:17:26.227643,Long,67.0,12483.13,51148.0
2024-01-29 18:17:33.496633,Short,33.0,6237.81,22347.0
2024-01-29 18:17:33.496633,Long,67.0,12483.13,51148.0
2024-01-29 18:17:39.637935,Short,33.0,6237.81,22347.0
2024-01-29 18:17:39.637935,Long,67.0,12483.13,51148.0
2024-01-29 18:17:45.770950,Short,33.0,6237.81,22347.0
2024-01-29 18:17:45.770950,Long,67.0,12483.13,51148.0
2024-01-29 18:17:52.100878,Short,33.0,6237.81,22347.0
2024-01-29 18:17:52.100878,Long,67.0,12483.13,51148.0
2024-01-29 18:17:58.739035,Short,33.0,6240.09,22330.0
2024-01-29 18:17:58.739035,Long,67.0,12483.88,51165.0
2024-01-29 18:18:04.896103,Short,33.0,6240.09,22330.0
2024-01-29 18:18:04.896103,Long,67.0,12483.88,51165.0
2024-01-29 18:18:11.031087,Short,33.0,6240.09,22330.0
2024-01-29 18:18:11.031087,Long,67.0,12483.88,51165.0
2024-01-29 18:18:17.155855,Short,33.0,6240.09,22330.0
